customer_name,contact_name,lat,lng,tags
Bassville Park,Bassville Park,28.8405452,-81.7686888,FL
Oakland Park,Oakland Park,28.8038804,-81.6772975,FL
Sunnyside,Sunnyside,28.7988793,-81.835357,FL
Astor Park,Astor Park,29.1535911,-81.5720175,FL
Crows Bluff,Crows Bluff,29.0077627,-81.389232,FL
Grand Island,Grand Island,28.8824885,-81.7289657,FL
Chassahowitzka,Chassahowitzka,28.7130421,-82.5742656,FL
Holder,Holder,28.9669232,-82.4206532,FL
Pineola,Pineola,28.6888788,-82.272868,FL
Saint Catherine,Saint Catherine,28.6102718,-82.1381407,FL
Sumterville,Sumterville,28.7449901,-82.063418,FL
Oxford,Oxford,28.927484,-82.0373084,FL
Lake Monroe,Lake Monroe,28.8247141,-81.3270103,FL
Scottsmoor,Scottsmoor,28.7669363,-80.87811,FL
Valkaria,Valkaria,27.9636313,-80.5436643,FL
Eau Gallie,Eau Gallie,28.1291809,-80.6303312,FL
Bellwood,Bellwood,28.5050001,-80.7844986,FL
Frontenac,Frontenac,28.4616685,-80.7633872,FL
Grant,Grant,27.9289105,-80.5264419,FL
Indian River City,Indian River City,28.5597205,-80.7992207,FL
Pineda,Pineda,28.2372327,-80.6783869,FL
Shiloh,Shiloh,28.7905464,-80.8044965,FL
Turnbull,Turnbull,28.7102713,-80.8622767,FL
Plymouth,Plymouth,28.6922188,-81.547295,FL
Powell,Powell,28.4924966,-82.4284276,FL
Berkeley,Berkeley,28.5027742,-82.5887106,FL
Rerdell,Rerdell,28.5674952,-82.1561964,FL
Drexel,Drexel,28.2427871,-82.459816,FL
Blanton,Blanton,28.4116667,-82.2464752,FL
Lumberton,Lumberton,28.2661188,-82.1364716,FL
Pasco,Pasco,28.3247263,-82.3370334,FL
Providence,Providence,28.1539044,-81.9734145,FL
West Lake Wales,West Lake Wales,27.890303,-81.646467,FL
Bereah,Bereah,27.6611435,-81.6256338,FL
Alcoma,Alcoma,27.8950239,-81.4822964,FL
Eaton Park,Eaton Park,28.0086334,-81.9075818,FL
Eva,Eva,28.3263975,-81.8334111,FL
Pembroke,Pembroke,27.7864182,-81.8050823,FL
Deer Park,Deer Park,28.0914059,-80.8978379,FL
Holopaw,Holopaw,28.1358492,-81.0761754,FL
Intercession City,Intercession City,28.2625124,-81.5078505,FL
Kenansville,Kenansville,27.8764138,-80.9878408,FL
Narcoossee,Narcoossee,28.2983441,-81.2389569,FL
Crystal Beach,Crystal Beach,28.0914044,-82.7798243,FL
Baskin,Baskin,27.8969669,-82.7951024,FL
Curlew,Curlew,28.0530728,-82.7428788,FL
Sun City,Sun City,27.678365,-82.4787062,FL
Keysville,Keysville,27.8691931,-82.0956424,FL
Knights,Knights,28.0764068,-82.137586,FL
Orient Park,Orient Park,27.9725214,-82.3728708,FL
Oslo,Oslo,27.5867008,-80.380329,FL
Cornwell,Cornwell,27.3786521,-81.0967332,FL
Brighton,Brighton,27.2258799,-81.0950668,FL
De Soto City,De Soto City,27.4425383,-81.405073,FL
Lorida,Lorida,27.4433705,-81.2536807,FL
Venus,Venus,27.0672755,-81.3567397,FL
Fort Basinger,Fort Basinger,27.362264,-81.0570102,FL
Plains,Plains,27.4094836,-81.1842349,FL
Rubonia,Rubonia,27.5789245,-82.5525967,FL
Tallevast,Tallevast,27.4017098,-82.5428749,FL
Duette,Duette,27.5903135,-82.122866,FL
Myakka City,Myakka City,27.3497671,-82.161478,FL
Parrish,Parrish,27.5875357,-82.4250941,FL
Piney Point,Piney Point,27.6342,-82.5403742,FL
Parmalee,Parmalee,27.3711553,-82.2181456,FL
Verna,Verna,27.3872659,-82.2681466,FL
Basinger,Basinger,27.4003186,-81.0164538,FL
Fort Drum,Fort Drum,27.5267045,-80.8067268,FL
Ankona,Ankona,27.3405984,-80.2750488,FL
Indrio,Indrio,27.5205919,-80.3528285,FL
Saint Lucie,Saint Lucie,27.4894819,-80.3397727,FL
Viking,Viking,27.5417023,-80.3619953,FL
Walton,Walton,27.3000443,-80.2561594,FL
Fort Ogden,Fort Ogden,27.0872769,-81.9523079,FL
Hull,Hull,27.1192201,-81.9423076,FL
Nocatee,Nocatee,27.1603293,-81.8823061,FL
Port Mayaca,Port Mayaca,26.9864436,-80.6061667,FL
Gomez,Gomez,27.0847748,-80.143377,FL
Port Sewall,Port Sewall,27.1861598,-80.1894901,FL
Palmdale,Palmdale,26.9453358,-81.3161838,FL
Placida,Placida,26.8322884,-82.2648163,FL
South Punta Gorda Heights,South Punta Gorda Heights,26.8656193,-81.9909211,FL
Murdock,Murdock,27.0128361,-82.1462014,FL
Okeelanta,Okeelanta,26.6097914,-80.7114479,FL
Goodno,Goodno,26.768676,-81.3117397,FL
Denaud,Denaud,26.7422887,-81.5100775,FL
Bayshore,Bayshore,26.7153469,-81.8234178,FL
Boca Grande,Boca Grande,26.7489586,-82.262039,FL
Coconut,Coconut,26.3995264,-81.8395315,FL
East Naples,East Naples,26.1384247,-81.7664763,FL
Jerome,Jerome,25.9973168,-81.3467442,FL
North Naples,North Naples,26.2192549,-81.7917542,FL
Sunniland,Sunniland,26.2692505,-81.3417428,FL
Copeland,Copeland,25.9537075,-81.3559114,FL
Ochopee,Ochopee,25.9014871,-81.3034103,FL
Pompano Park,Pompano Park,26.1992502,-80.2083805,FL
West Hollywood,West Hollywood,26.0206457,-80.1839357,FL
Fern Crest Village,Fern Crest Village,26.0892543,-80.2192144,FL
Hacienda Village,Hacienda Village,26.0853655,-80.2011583,FL
Lakeview,Lakeview,26.2995242,-80.1600454,FL
Indian Creek Village,Indian Creek Village,25.8781508,-80.1361566,FL
Perrine,Perrine,25.6051055,-80.3536645,FL
Pennsuco,Pennsuco,25.8950952,-80.3781082,FL
Flamingo,Flamingo,25.1417914,-80.9253491,FL
Islamorada,Islamorada,24.9242995,-80.6278404,FL
Marathon Shores,Marathon Shores,24.7256965,-81.0484058,FL
Mount Trumbull,Mount Trumbull,36.4119253,-113.3254964,AZ
Franconia,Franconia,34.7394521,-114.2682879,AZ
Griffith,Griffith,35.0666697,-114.1166191,AZ
Harris,Harris,35.136945,-114.0838407,AZ
Walapai,Walapai,35.3444389,-113.8841137,AZ
Berry,Berry,35.2527739,-113.9718931,AZ
Shamrock,Shamrock,29.6432861,-83.1448534,FL
Suwannee,Suwannee,29.3288499,-83.1442944,FL
Hines,Hines,29.7393928,-83.2365236,FL
Old Town,Old Town,29.6013454,-82.9817927,FL
Jena,Jena,29.6635601,-83.3701375,FL
Kalaupapa,Kalaupapa,21.1894648,-156.9817693,HI
Glenwood,Glenwood,19.4878132,-155.1513612,HI
Honu‘apo,Honuapo,19.089495,-155.5487251,HI
Kawaihae,Kawaihae,20.0353877,-155.8264643,HI
Keauhou,Keauhou,19.56064,-155.96226,HI
Miloli‘i,Milolii,19.18603,-155.90621,HI
Niuli‘i,Niulii,20.2222876,-155.7442082,HI
'O‘okala,'Ookala,20.0141608,-155.2841946,HI
Opihikao,Opihikao,19.4280706,-154.8819813,HI
Papa‘aloa,Papaaloa,19.9751459,-155.2203147,HI
Punalu‘u,Punaluu,19.1369532,-155.5046028,HI
Kalapana,Kalapana,19.35245,-154.98005,HI
Ho‘olehua,Hoolehua,21.1675244,-157.0688081,HI
Kalua‘aha,Kaluaaha,21.06664,-156.82061,HI
Kaumalapau,Kaumalapau,20.7870085,-156.9893531,HI
Honokahua,Honokahua,20.9984195,-156.6587305,HI
Kahakuloa,Kahakuloa,20.9959204,-156.5491676,HI
'Ulupalakua,'Ulupalakua,20.648688,-156.398234,HI
Waiakoa,Waiakoa,20.7600466,-156.3277245,HI
Waiehu,Waiehu,20.919034,-156.4946651,HI
Wailua,Wailua,20.8452164,-156.1326313,HI
Makakilo,Makakilo,21.3469444,-158.0858333,HI
Pu‘uwai,Puuwai,21.900964,-160.2016711,HI
Lille,Lille,47.2800412,-68.1097553,ME
North Amity,North Amity,45.9417231,-67.8302934,ME
Oxbow,Oxbow,46.4186546,-68.4900419,ME
Portage,Portage,46.7630967,-68.4758766,ME
Saint David,Saint David,47.3394846,-68.2314278,ME
Smyrna Mills,Smyrna Mills,46.1294957,-68.1641921,ME
Soldier Pond,Soldier Pond,47.1561505,-68.5758788,ME
Sweden,Sweden,46.9417088,-68.1394756,ME
Wytopitlock,Wytopitlock,45.6406165,-68.0755719,ME
Clayton Lake,Clayton Lake,46.6108645,-69.5222783,ME
Dickey,Dickey,47.1094794,-69.0864288,ME
Winterville,Winterville,46.9703177,-68.5711553,ME
Macwahoc,Macwahoc,45.6283921,-68.2627986,ME
Allagash,Allagash,47.0839241,-69.1008736,ME
Bancroft,Bancroft,45.6736718,-68.0308491,ME
Blaine,Blaine,46.5047639,-67.8686359,ME
Bridgewater,Bridgewater,46.427822,-67.8433564,ME
Chapman,Chapman,46.6480974,-68.1608669,ME
Crystal,Crystal,45.9592186,-68.3603058,ME
Dyer Brook,Dyer Brook,46.0814409,-68.1833585,ME
Easton,Easton,46.6411534,-67.9094691,ME
Frenchville,Frenchville,46.6811527,-68.3330948,ME
Grand Isle,Grand Isle,47.3053186,-68.1519797,ME
Hamlin,Hamlin,47.065878,-67.7939057,ME
Haynesville,Haynesville,45.8261688,-67.9911283,ME
Hodgdon,Hodgdon,46.0539429,-67.8666846,ME
Island Falls,Island Falls,46.0092191,-68.2714149,ME
Linneus,Linneus,46.038665,-67.9600194,ME
Littleton,Littleton,46.2308838,-67.8411308,ME
Ludlow,Ludlow,46.1406074,-68.0400222,ME
Masardis,Masardis,46.5036534,-68.3611507,ME
Monticello,Monticello,46.3083815,-67.842521,ME
New Limerick,New Limerick,46.1011639,-67.96002,ME
New Sweden,New Sweden,46.9417089,-68.120586,ME
Oakfield,Oakfield,46.0989408,-68.1500246,ME
Orient,Orient,45.8170031,-67.8400137,ME
Perham,Perham,46.8442083,-68.1972566,ME
Saint Agatha,Saint Agatha,47.2430959,-68.3136517,ME
Saint Francis,Saint Francis,47.1711474,-68.8897643,ME
Sherman,Sherman,45.8711632,-68.4178063,ME
Stockholm,Stockholm,47.0422642,-68.1394756,ME
Wallagrass,Wallagrass,47.1294837,-68.5972677,ME
Westfield,Westfield,46.5703196,-67.9225256,ME
Weston,Weston,45.7331159,-67.8780687,ME
Aura,Aura,46.862707,-88.3187372,MI
Hinckley,Hinckley,44.6856193,-69.6325485,ME
Lake Parlin,Lake Parlin,45.5186589,-70.0936754,ME
Long Pond,Long Pond,45.6214345,-70.0864536,ME
Rockwood,Rockwood,45.6778213,-69.7408914,ME
Cornville,Cornville,44.8367272,-69.6731067,ME
Harmony,Harmony,44.9739462,-69.5461603,ME
Athens,Athens,44.9231142,-69.6728296,ME
West Forks,West Forks,45.3969946,-70.0361746,ME
Cambridge,Cambridge,45.0242231,-69.4739368,ME
Canaan,Canaan,44.7617295,-69.5614376,ME
Caratunk,Caratunk,45.2339425,-69.9900626,ME
Detroit,Detroit,44.7925652,-69.2967148,ME
Embden,Embden,44.9181137,-69.8667243,ME
Jackman,Jackman,45.6239358,-70.2545117,ME
Mercer,Mercer,44.6781171,-69.9364462,ME
Moose River,Moose River,45.6528242,-70.266179,ME
Moscow,Moscow,45.0706113,-69.8911705,ME
New Portland,New Portland,44.884224,-70.0967304,ME
Palmyra,Palmyra,44.8464519,-69.3586588,ME
Ripley,Ripley,44.9911704,-69.3717134,ME
Saint Albans,Saint Albans,44.9100606,-69.4100475,ME
Smithfield,Smithfield,44.6303412,-69.8294968,ME
Solon,Solon,44.949502,-69.858391,ME
Starks,Starks,44.7306156,-69.9661708,ME
Brownville Junction,Brownville Junction,45.3500507,-69.0522639,ME
Chesuncook,Chesuncook,46.0603181,-69.4094996,ME
Kokadjo,Kokadjo,45.6711541,-69.446998,ME
North East Carry,North East Carry,45.8664294,-69.6264468,ME
Shirley Mills,Shirley Mills,45.3656042,-69.6181097,ME
Parkman,Parkman,45.1336651,-69.4331038,ME
Wellington,Wellington,45.0397781,-69.5972731,ME
Bowerbank,Bowerbank,45.2728298,-69.2119893,ME
Brownville,Brownville,45.3069957,-69.0333737,ME
Medford,Medford,45.2853308,-68.8517012,ME
Monson,Monson,45.2869937,-69.5011619,ME
Sangerville,Sangerville,45.1647763,-69.356436,ME
Sebec,Sebec,45.2714408,-69.1167087,ME
Willimantic,Willimantic,45.3067165,-69.4083826,ME
East Holden,East Holden,44.7375723,-68.6330865,ME
Exeter Corners,Exeter Corners,44.9847863,-69.1453203,ME
Hampden Highlands,Hampden Highlands,44.7322939,-68.8411485,ME
Norcross,Norcross,45.6294937,-68.8025385,ME
Olamon,Olamon,45.1208946,-68.6105836,ME
Seboeis,Seboeis,45.3631091,-68.7111425,ME
Sherman Station,Sherman Station,45.8992183,-68.4294737,ME
South Lagrange,South Lagrange,45.1161722,-68.8150346,ME
West Seboeis,West Seboeis,45.5292164,-68.8786506,ME
Alton,Alton,45.0464538,-68.7703126,ME
Bradford,Bradford,45.0667301,-68.9378149,ME
Bradley,Bradley,44.9209017,-68.6280864,ME
Burlington,Burlington,45.2092264,-68.4266876,ME
Carmel,Carmel,44.7975688,-69.0511537,ME
Charleston,Charleston,45.0850615,-69.0405949,ME
Chester,Chester,45.4086674,-68.4997474,ME
Clifton,Clifton,44.8167372,-68.5111379,ME
Corinna,Corinna,44.921174,-69.2617131,ME
Dixmont,Dixmont,44.6803471,-69.1628222,ME
Eddington,Eddington,44.8261817,-68.6933667,ME
Enfield,Enfield,45.2489449,-68.5683578,ME
Etna,Etna,44.8209008,-69.111155,ME
Garland,Garland,45.0383951,-69.1603205,ME
Greenbush,Greenbush,45.0803409,-68.6508636,ME
Hermon,Hermon,44.81007,-68.9133724,ME
Holden,Holden,44.7528499,-68.6789218,ME
Hudson,Hudson,45.0011783,-68.8805923,ME
Kenduskeag,Kenduskeag,44.9195128,-68.9317049,ME
Lagrange,Lagrange,45.1667248,-68.844479,ME
Lee,Lee,45.3600615,-68.2864076,ME
Levant,Levant,44.8692358,-68.9347611,ME
Lowell,Lowell,45.1878373,-68.4677999,ME
Mattawamkeag,Mattawamkeag,45.5136701,-68.3544669,ME
Medway,Medway,45.6089427,-68.5308623,ME
Orrington,Orrington,44.7311829,-68.8264258,ME
Passadumkeag,Passadumkeag,45.1853362,-68.6166938,ME
Patten,Patten,45.9964392,-68.4461425,ME
Plymouth,Plymouth,44.7672891,-69.2103252,ME
Springfield,Springfield,45.3961751,-68.1355703,ME
Stacyville,Stacyville,45.8636619,-68.5053088,ME
Stetson,Stetson,44.8917325,-69.1428215,ME
Veazie,Veazie,44.8386814,-68.7053115,ME
Winn,Winn,45.4856145,-68.372245,ME
Brookton,Brookton,45.5297905,-67.7655624,ME
Marion,Marion,44.8784105,-67.3169338,ME
Alexander,Alexander,45.0886862,-67.4683278,ME
Beals,Beals,44.5198009,-67.6149935,ME
Beddington,Beddington,44.8481283,-68.0619547,ME
Charlotte,Charlotte,45.0211881,-67.2452664,ME
Cherryfield,Cherryfield,44.6072991,-67.9258366,ME
Columbia,Columbia,44.6581319,-67.7744435,ME
Columbia Falls,Columbia Falls,44.6536876,-67.7274977,ME
Cooper,Cooper,44.959521,-67.4397145,ME
Crawford,Crawford,45.0528528,-67.5513844,ME
Cutler,Cutler,44.6575794,-67.2038738,ME
Danforth,Danforth,45.6603404,-67.868345,ME
Deblois,Deblois,44.7414636,-68.0147304,ME
Dennysville,Dennysville,44.9036887,-67.2285985,ME
East Machias,East Machias,44.739244,-67.3899904,ME
Harrington,Harrington,44.6192435,-67.8102776,ME
Jonesboro,Jonesboro,44.6625773,-67.5724938,ME
Jonesport,Jonesport,44.5328565,-67.5983265,ME
Machiasport,Machiasport,44.6986889,-67.3947122,ME
Marshfield,Marshfield,44.7331326,-67.4774923,ME
Meddybemps,Meddybemps,45.0384096,-67.3558247,ME
Milbridge,Milbridge,44.5353557,-67.8808344,ME
Northfield,Northfield,44.828965,-67.5705504,ME
Pembroke,Pembroke,44.9536891,-67.1619293,ME
Perry,Perry,44.9750784,-67.0758146,ME
Princeton,Princeton,45.2234056,-67.5722205,ME
Robbinston,Robbinston,45.0781324,-67.1094283,ME
Roque Bluffs,Roque Bluffs,44.6128562,-67.4797131,ME
Steuben,Steuben,44.5106339,-67.9652809,ME
Topsfield,Topsfield,45.4189589,-67.7355596,ME
Vanceboro,Vanceboro,45.5634002,-67.429721,ME
Waite,Waite,45.3256262,-67.6902794,ME
Wesley,Wesley,44.952297,-67.6608307,ME
Whiting,Whiting,44.7909119,-67.1755412,ME
Whitneyville,Whitneyville,44.7220213,-67.5233265,ME
Oquossoc,Oquossoc,44.9664431,-70.7736801,ME
Salem,Salem,44.9006121,-70.278122,ME
Stratton,Stratton,45.1411653,-70.4406231,ME
Carrabassett,Carrabassett,45.0778332,-70.2120112,ME
Lowelltown,Lowelltown,45.5139352,-70.6447965,ME
Avon,Avon,44.8061682,-70.2711766,ME
Carthage,Carthage,44.6242284,-70.4731206,ME
Chesterville,Chesterville,44.5511745,-70.0861692,ME
Eustis,Eustis,45.2172755,-70.4784009,ME
Jay,Jay,44.5039529,-70.2161707,ME
Kingfield,Kingfield,44.9592231,-70.1539542,ME
New Sharon,New Sharon,44.6389506,-70.0156145,ME
New Vineyard,New Vineyard,44.8042246,-70.1214523,ME
Phillips,Phillips,44.8231128,-70.3395105,ME
Rangeley,Rangeley,44.9664441,-70.6428459,ME
Strong,Strong,44.8075572,-70.2208982,ME
Temple,Temple,44.6850592,-70.2264519,ME
Weld,Weld,44.6986707,-70.4214543,ME
Bryant Pond,Bryant Pond,44.3784001,-70.6458987,ME
Kezar Falls,Kezar Falls,43.807853,-70.8889529,ME
Wilsons Mills,Wilsons Mills,44.938106,-71.035351,ME
North Waterford,North Waterford,44.2317351,-70.7686771,ME
Andover,Andover,44.6356166,-70.7511813,ME
Bethel,Bethel,44.404232,-70.7906249,ME
Brownfield,Brownfield,43.9381275,-70.9086768,ME
Buckfield,Buckfield,44.2895134,-70.3653359,ME
Byron,Byron,44.7220034,-70.6306241,ME
Canton,Canton,44.4406212,-70.3153378,ME
Denmark,Denmark,43.9703491,-70.8033966,ME
Gilead,Gilead,44.3942288,-70.9728518,ME
Greenwood,Greenwood,44.3184011,-70.6508978,ME
Hanover,Hanover,44.4967315,-70.6942351,ME
Hartford,Hartford,44.372845,-70.346726,ME
Hebron,Hebron,44.1981261,-70.4064465,ME
Hiram,Hiram,43.8786847,-70.8033959,ME
Lovell,Lovell,44.1267353,-70.8917344,ME
Newry,Newry,44.4872862,-70.787015,ME
Paris,Paris,44.2597917,-70.5006152,ME
Peru,Peru,44.5067311,-70.4053404,ME
Porter,Porter,43.7959087,-70.932565,ME
Roxbury,Roxbury,44.6697827,-70.5934009,ME
Stow,Stow,44.160623,-70.9850708,ME
Sumner,Sumner,44.3920113,-70.4383944,ME
Sweden,Sweden,44.1334023,-70.822566,ME
Upton,Upton,44.6942207,-71.0106316,ME
West Paris,West Paris,44.3242347,-70.5739515,ME
Ashville,Ashville,44.4878561,-68.1211205,ME
Atlantic,Atlantic,44.1717483,-68.4241854,ME
Bass Harbor,Bass Harbor,44.2400807,-68.343906,ME
Green Lake,Green Lake,44.6711845,-68.5547489,ME
Somesville,Somesville,44.3623013,-68.3341836,ME
Amherst,Amherst,44.8334042,-68.3641881,ME
Aurora,Aurora,44.8542374,-68.3280757,ME
Brooklin,Brooklin,44.2661906,-68.5691898,ME
Brooksville,Brooksville,44.3467446,-68.6836378,ME
Cranberry Isles,Cranberry Isles,44.2484141,-68.2602927,ME
Dedham,Dedham,44.6917397,-68.6619754,ME
Deer Isle,Deer Isle,44.2239687,-68.6775261,ME
Eastbrook,Eastbrook,44.6786857,-68.2644618,ME
Franklin,Franklin,44.5870207,-68.2322375,ME
Frenchboro,Frenchboro,44.1181384,-68.3625166,ME
Gouldsboro,Gouldsboro,44.478412,-68.0383389,ME
Great Pond,Great Pond,44.940347,-68.2819629,ME
Hancock,Hancock,44.529244,-68.2536267,ME
Mariaville,Mariaville,44.7206287,-68.4155785,ME
Orland,Orland,44.5703522,-68.7358642,ME
Otis,Otis,44.7122953,-68.4528018,ME
Penobscot,Penobscot,44.4645203,-68.7111393,ME
Sedgwick,Sedgwick,44.3036899,-68.6161357,ME
Sorrento,Sorrento,44.4734117,-68.1772341,ME
Stonington,Stonington,44.156192,-68.6666926,ME
Sullivan,Sullivan,44.5203554,-68.1966797,ME
Surry,Surry,44.4959099,-68.5016874,ME
Swans Island,Swans Island,44.145082,-68.4516861,ME
Tremont,Tremont,44.2667467,-68.4155746,ME
Trenton,Trenton,44.4389669,-68.3700179,ME
Waltham,Waltham,44.7092404,-68.3383535,ME
Brooks,Brooks,44.5503501,-69.120873,ME
Burnham,Burnham,44.6928432,-69.4275466,ME
Frankfort,Frankfort,44.6097955,-68.8767017,ME
Freedom,Freedom,44.5303482,-69.2978205,ME
Islesboro,Islesboro,44.3084113,-68.9033651,ME
Jackson,Jackson,44.6147933,-69.1208748,ME
Liberty,Liberty,44.38924,-69.3028205,ME
Lincolnville,Lincolnville,44.2811892,-69.0086453,ME
Monroe,Monroe,44.6150724,-69.018094,ME
Morrill,Morrill,44.4431297,-69.1492059,ME
Northport,Northport,44.3378552,-68.961422,ME
Prospect,Prospect,44.5531298,-68.8647555,ME
Searsmont,Searsmont,44.3617419,-69.1950411,ME
Stockton Springs,Stockton Springs,44.4895196,-68.8569762,ME
Swanville,Swanville,44.5211855,-68.9978129,ME
Thorndike,Thorndike,44.5781254,-69.2758775,ME
Troy,Troy,44.6647908,-69.2408796,ME
Waldo,Waldo,44.5125736,-69.0761484,ME
South China,South China,44.3956249,-69.5711544,ME
Albion,Albion,44.5322902,-69.4425424,ME
Belgrade,Belgrade,44.4472889,-69.832549,ME
Benton,Benton,44.586177,-69.5508779,ME
Chelsea,Chelsea,44.2503474,-69.7172658,ME
China,China,44.4786791,-69.5172641,ME
Fayette,Fayette,44.4089558,-70.0336654,ME
Manchester,Manchester,44.324513,-69.8603256,ME
Monmouth,Monmouth,44.238682,-70.0356069,ME
Mount Vernon,Mount Vernon,44.5011761,-69.987555,ME
Palermo,Palermo,44.4078479,-69.473931,ME
Pittston,Pittston,44.2217367,-69.7555995,ME
Readfield,Readfield,44.3878453,-69.9667188,ME
Rome,Rome,44.585064,-69.8692195,ME
Sidney,Sidney,44.4131231,-69.7289344,ME
Vassalboro,Vassalboro,44.4592341,-69.6775451,ME
Vienna,Vienna,44.5333976,-69.9847779,ME
Wayne,Wayne,44.3486793,-70.0661649,ME
Windsor,Windsor,44.3106264,-69.580599,ME
Alabaster,Alabaster,44.1864058,-83.558032,MI
Greene,Greene,44.189794,-70.1403312,ME
Leeds,Leeds,44.2917361,-70.1331096,ME
Lisbon,Lisbon,44.0314649,-70.1044975,ME
Livermore,Livermore,44.3839557,-70.2492247,ME
Minot,Minot,44.0856282,-70.3200555,ME
Poland,Poland,44.0606281,-70.3936675,ME
Sabattus,Sabattus,44.1197959,-70.107553,ME
Turner,Turner,44.2564588,-70.2561671,ME
Port Clyde,Port Clyde,43.9273051,-69.2528247,ME
Appleton,Appleton,44.289243,-69.2508768,ME
Cushing,Cushing,44.0192486,-69.2397689,ME
Friendship,Friendship,43.9836931,-69.3339363,ME
Hope,Hope,44.2650774,-69.1589289,ME
North Haven,North Haven,44.1281362,-68.8741989,ME
Owls Head,Owls Head,44.082303,-69.0572613,ME
Rockport,Rockport,44.1845236,-69.0761491,ME
Saint George,Saint George,44.0164709,-69.1989341,ME
South Thomaston,South Thomaston,44.0514702,-69.1278199,ME
Union,Union,44.2114665,-69.2742109,ME
Vinalhaven,Vinalhaven,44.0481374,-68.8316985,ME
Warren,Warren,44.1203577,-69.2400452,ME
Washington,Washington,44.2736859,-69.3672657,ME
Alna,Alna,44.1061869,-69.6036567,ME
Boothbay,Boothbay,43.8764706,-69.6336571,ME
Bremen,Bremen,43.9686928,-69.4242142,ME
Bristol,Bristol,43.9575814,-69.5092142,ME
Damariscotta,Damariscotta,44.0328573,-69.5186585,ME
Edgecomb,Edgecomb,43.9584129,-69.630602,ME
Jefferson,Jefferson,44.2067419,-69.4525444,ME
Nobleboro,Nobleboro,44.0795229,-69.4850467,ME
Somerville,Somerville,44.3092388,-69.4889319,ME
South Bristol,South Bristol,43.8639715,-69.5611574,ME
Southport,Southport,43.8409158,-69.6586568,ME
Whitefield,Whitefield,44.1700735,-69.6253223,ME
Cape Elizabeth,Cape Elizabeth,43.563696,-70.2000467,ME
Harrison,Harrison,44.1103479,-70.6792289,ME
New Gloucester,New Gloucester,43.962853,-70.2825536,ME
Raymond,Raymond,43.9014637,-70.4703332,ME
Arrowsic,Arrowsic,43.8498038,-69.7781013,ME
Georgetown,Georgetown,43.8045275,-69.7467119,ME
Phippsburg,Phippsburg,43.820638,-69.8147684,ME
Woolwich,Woolwich,43.9186905,-69.8011576,ME
Bar Mills,Bar Mills,43.6131364,-70.5497762,ME
Acton,Acton,43.5342468,-70.9097847,ME
Alfred,Alfred,43.476471,-70.7183902,ME
Arundel,Arundel,43.3825857,-70.4778292,ME
Buxton,Buxton,43.6481358,-70.5350539,ME
Cornish,Cornish,43.8047977,-70.8011731,ME
Eliot,Eliot,43.1531421,-70.8000557,ME
Lebanon,Lebanon,43.3945266,-70.8508932,ME
Limerick,Limerick,43.6884112,-70.7936719,ME
Limington,Limington,43.7317442,-70.7108924,ME
Newfield,Newfield,43.6481341,-70.8470062,ME
Ogunquit,Ogunquit,43.2489755,-70.5992201,ME
Parsonsfield,Parsonsfield,43.7270214,-70.9286755,ME
Shapleigh,Shapleigh,43.5406359,-70.8481164,ME
South Berwick,South Berwick,43.2345292,-70.8095018,ME
Waterboro,Waterboro,43.5356367,-70.7150573,ME
Wells,Wells,43.3220301,-70.5808867,ME
Huntington,Huntington,43.4916239,-94.79193,IA
Cloverdale,Cloverdale,43.3469151,-95.685847,IA
May City,May City,43.3208025,-95.4744512,IA
Lourdes,Lourdes,43.262192,-92.2987841,IA
Saratoga,Saratoga,43.3713565,-92.4060076,IA
Schley,Schley,43.3033025,-92.219059,IA
Frankville,Frankville,43.1891434,-91.6173691,IA
Bluffton,Bluffton,43.4030242,-91.9118249,IA
Alto,Alto,42.8566988,-85.3802937,MI
Carmel,Carmel,43.1277612,-96.235301,IA
Gaza,Gaza,43.0202555,-95.5800079,IA
Germantown,Germantown,42.953317,-95.7808457,IA
Moneta,Moneta,43.1291394,-95.3905589,IA
Stilson,Stilson,43.038298,-93.8852253,IA
Langdon,Langdon,43.2157984,-95.0880489,IA
Jerico,Jerico,43.1846939,-92.2585065,IA
Littleport,Littleport,42.7547086,-91.369303,IA
Seney,Seney,42.8527668,-96.1308545,IA
Ware,Ware,42.7902513,-94.7591493,IA
Faulkner,Faulkner,42.6152547,-93.086033,IA
Kesley,Kesley,42.6624768,-92.9101967,IA
Packard,Packard,42.8508086,-92.732137,IA
Bremer,Bremer,42.7733139,-92.3949044,IA
